Gene stable ID version	Transcript stable ID version
ENSG00000278533.4	ENST00000616461.4
ENSG00000263238.1	ENST00000573499.1
ENSG00000276323.1	ENST00000619581.1
ENSG00000262505.2	ENST00000572394.2
ENSG00000276220.1	ENST00000612327.1
ENSG00000282379.1	ENST00000632696.1
ENSG00000276826.1	ENST00000616348.1
ENSG00000275246.2	ENST00000611774.2
ENSG00000230995.7	ENST00000420949.6
ENSG00000278322.4	ENST00000621612.4
ENSG00000262635.5	ENST00000573403.1
ENSG00000278670.4	ENST00000615407.4
ENSG00000226858.7	ENST00000549167.1
ENSG00000275796.4	ENST00000619664.4
ENSG00000276263.1	ENST00000615620.1
ENSG00000277816.5	ENST00000622537.4
ENSG00000277361.2	ENST00000632880.1
ENSG00000278608.1	ENST00000617216.1
ENSG00000277177.4	ENST00000614123.3
ENSG00000275575.4	ENST00000622569.3
ENSG00000275181.2	ENST00000613887.2
ENSG00000206470.3	ENST00000383549.3
ENSG00000206467.6	ENST00000383546.6
ENSG00000282130.1	ENST00000631973.1
ENSG00000233312.8	ENST00000435500.6
ENSG00000274651.4	ENST00000618937.1
ENSG00000275117.4	ENST00000619956.1
ENSG00000277178.1	ENST00000620707.1
ENSG00000262607.5	ENST00000575724.5
ENSG00000276021.4	ENST00000632244.1
ENSG00000282676.1	ENST00000621764.1
ENSG00000231325.9	ENST00000411492.1
ENSG00000237724.5	ENST00000441618.1
ENSG00000274176.4	ENST00000614649.4
ENSG00000232569.8	ENST00000439457.5
ENSG00000275917.4	ENST00000617299.4
ENSG00000236251.6	ENST00000456772.2
ENSG00000276774.1	ENST00000614037.1
ENSG00000275384.1	ENST00000615726.1
ENSG00000274734.1	ENST00000621228.1
ENSG00000278046.4	ENST00000610381.1
ENSG00000236250.8	ENST00000438256.6
ENSG00000274626.3	ENST00000616928.3
ENSG00000274348.2	ENST00000621710.2
ENSG00000233490.7	ENST00000453667.6
ENSG00000277807.5	ENST00000612636.4
ENSG00000234101.1	ENST00000421766.1
ENSG00000277414.4	ENST00000610568.4
ENSG00000276260.1	ENST00000619470.1
ENSG00000275821.2	ENST00000632848.1
ENSG00000278550.4	ENST00000612931.4
ENSG00000275463.4	ENST00000617081.4
ENSG00000236826.7	ENST00000455705.2
ENSG00000275404.4	ENST00000621042.4
ENSG00000277751.4	ENST00000616216.1
ENSG00000248496.3	ENST00000508341.1
ENSG00000235966.4	ENST00000438569.4
ENSG00000243612.5	ENST00000426644.6
ENSG00000233046.8	ENST00000446761.1
ENSG00000275583.5	ENST00000618510.4
ENSG00000224319.4	ENST00000453513.4
ENSG00000276033.4	ENST00000621920.4
ENSG00000223852.7	ENST00000548574.1
ENSG00000275568.4	ENST00000619401.4
ENSG00000242022.8	ENST00000505384.5
ENSG00000229071.9	ENST00000419655.6
ENSG00000282013.1	ENST00000633904.1
ENSG00000276971.2	ENST00000611485.2
ENSG00000224708.8	ENST00000547421.1
ENSG00000274914.4	ENST00000618711.4
ENSG00000274145.2	ENST00000622136.2
ENSG00000239927.6	ENST00000552257.4
ENSG00000277106.2	ENST00000621383.2
ENSG00000261972.5	ENST00000573178.5
ENSG00000274412.5	ENST00000622658.4
ENSG00000227420.8	ENST00000454427.6
ENSG00000282049.1	ENST00000632112.1
ENSG00000229470.9	ENST00000428189.5
ENSG00000275744.4	ENST00000618114.2
ENSG00000277641.2	ENST00000616347.2
ENSG00000274161.4	ENST00000620101.4
ENSG00000274247.4	ENST00000633245.1
ENSG00000274921.2	ENST00000638649.1
ENSG00000278624.2	ENST00000620695.2
ENSG00000273911.1	ENST00000612634.1
ENSG00000273496.1	ENST00000621382.1
ENSG00000275003.3	ENST00000626838.1
ENSG00000233813.8	ENST00000430402.6
ENSG00000230463.2	ENST00000426847.2
ENSG00000277378.1	ENST00000615548.1
ENSG00000277804.4	ENST00000612112.4
ENSG00000274311.4	ENST00000615267.4
ENSG00000275539.5	ENST00000618982.4
ENSG00000241863.6	ENST00000552950.4
ENSG00000282283.1	ENST00000633312.1
ENSG00000274669.5	ENST00000619395.4
ENSG00000224544.2	ENST00000458589.2
ENSG00000277656.3	ENST00000612885.3
ENSG00000274332.3	ENST00000614665.3
ENSG00000231257.8	ENST00000420586.6
ENSG00000281310.2	ENST00000625476.2
ENSG00000236315.6	ENST00000420556.6
ENSG00000206450.11	ENST00000359635.9
ENSG00000274571.4	ENST00000621238.4
ENSG00000278563.2	ENST00000632823.1
ENSG00000278723.1	ENST00000615690.1
ENSG00000282092.1	ENST00000634212.1
ENSG00000273914.2	ENST00000619330.2
ENSG00000277897.2	ENST00000618279.2
ENSG00000262243.5	ENST00000574513.5
ENSG00000273607.3	ENST00000620558.3
ENSG00000277571.2	ENST00000632488.1
ENSG00000233636.1	ENST00000430478.1
ENSG00000236843.8	ENST00000422747.5
ENSG00000274965.4	ENST00000611448.4
ENSG00000243441.6	ENST00000444009.5
ENSG00000234100.4	ENST00000435798.4
ENSG00000281748.3	ENST00000630463.3
ENSG00000272803.5	ENST00000572141.1
ENSG00000262111.3	ENST00000576640.1
ENSG00000263028.1	ENST00000573562.1
ENSG00000229861.8	ENST00000426945.6
ENSG00000272712.1	ENST00000572823.1
ENSG00000275758.2	ENST00000621454.2
ENSG00000273326.1	ENST00000574656.1
ENSG00000273431.1	ENST00000575654.1
ENSG00000262612.3	ENST00000571879.1
ENSG00000204692.9	ENST00000383556.7
ENSG00000261984.1	ENST00000575008.1
ENSG00000276458.4	ENST00000621306.4
ENSG00000196231.7	ENST00000358688.7
ENSG00000237258.8	ENST00000428144.5
ENSG00000273086.1	ENST00000573524.1
ENSG00000233687.3	ENST00000450817.3
ENSG00000263097.3	ENST00000572376.1
ENSG00000273457.1	ENST00000574870.1
ENSG00000262525.3	ENST00000574263.1
ENSG00000230791.8	ENST00000448236.5
ENSG00000273092.1	ENST00000570941.1
ENSG00000274619.2	ENST00000632706.1
ENSG00000239741.3	ENST00000446062.2
ENSG00000275365.3	ENST00000612388.3
ENSG00000231094.8	ENST00000441092.6
ENSG00000224994.10	ENST00000547030.3
ENSG00000275960.4	ENST00000617820.3
ENSG00000228652.1	ENST00000439723.1
ENSG00000276907.4	ENST00000610792.3
ENSG00000282185.1	ENST00000631503.1
ENSG00000267954.2	ENST00000598975.2
ENSG00000278401.1	ENST00000615157.1
ENSG00000275564.4	ENST00000622157.4
ENSG00000238289.9	ENST00000436655.2
ENSG00000275482.4	ENST00000632037.1
ENSG00000276799.2	ENST00000613753.2
ENSG00000278695.1	ENST00000616938.1
ENSG00000274442.2	ENST00000634039.1
ENSG00000263247.6	ENST00000613368.2
ENSG00000272805.1	ENST00000576159.1
ENSG00000277015.4	ENST00000614883.4
ENSG00000243958.7	ENST00000434471.6
ENSG00000236560.6	ENST00000431424.6
ENSG00000224472.6	ENST00000442190.6
ENSG00000112459.5	ENST00000230221.5
ENSG00000282266.4	ENST00000633932.1
ENSG00000225845.7	ENST00000443091.5
ENSG00000275990.3	ENST00000625504.2
ENSG00000223448.7	ENST00000420402.2
ENSG00000282017.1	ENST00000633925.1
ENSG00000234951.9	ENST00000453534.5
ENSG00000278279.4	ENST00000614340.4
ENSG00000231319.3	ENST00000419873.3
ENSG00000231041.1	ENST00000421470.1
ENSG00000263014.5	ENST00000575971.5
ENSG00000275885.4	ENST00000613693.4
ENSG00000277722.1	ENST00000621307.1
ENSG00000276262.2	ENST00000620290.2
ENSG00000278613.4	ENST00000620988.4
ENSG00000274665.3	ENST00000620986.3
ENSG00000231488.9	ENST00000413853.6
ENSG00000276537.4	ENST00000619453.4
ENSG00000206455.8	ENST00000400401.7
ENSG00000276838.4	ENST00000618883.3
ENSG00000277730.2	ENST00000613221.2
ENSG00000274926.1	ENST00000611594.1
ENSG00000233439.8	ENST00000420214.6
ENSG00000278718.3	ENST00000628703.2
ENSG00000237403.6	ENST00000448378.6
ENSG00000226634.6	ENST00000411456.6
ENSG00000276358.2	ENST00000617688.2
ENSG00000239836.7	ENST00000444284.6
ENSG00000277615.4	ENST00000613528.4
ENSG00000204690.6	ENST00000377140.6
ENSG00000282607.1	ENST00000632195.1
ENSG00000172850.11	ENST00000383391.4
ENSG00000276463.4	ENST00000615404.1
ENSG00000278257.1	ENST00000621285.1
ENSG00000236873.9	ENST00000424030.5
ENSG00000276022.1	ENST00000611935.1
ENSG00000282684.1	ENST00000632165.1
ENSG00000276155.4	ENST00000629368.2
ENSG00000275544.4	ENST00000612690.3
ENSG00000277401.4	ENST00000621049.4
ENSG00000262993.1	ENST00000573281.1
ENSG00000276785.4	ENST00000622880.1
ENSG00000231021.9	ENST00000457451.6
ENSG00000234343.6	ENST00000434496.2
ENSG00000278119.1	ENST00000611771.1
ENSG00000273953.1	ENST00000612788.1
ENSG00000277439.4	ENST00000622279.4
ENSG00000261986.1	ENST00000576236.1
ENSG00000276025.2	ENST00000611603.2
ENSG00000278253.1	ENST00000619725.1
ENSG00000276657.2	ENST00000616663.2
ENSG00000276886.4	ENST00000300177.8
ENSG00000263022.1	ENST00000574588.1
ENSG00000277111.3	ENST00000613787.3
ENSG00000262334.6	ENST00000632616.1
ENSG00000263186.1	ENST00000572734.1
ENSG00000276780.2	ENST00000612291.2
ENSG00000274144.4	ENST00000620142.1
ENSG00000262045.1	ENST00000571312.1
ENSG00000263341.1	ENST00000574858.1
ENSG00000278284.1	ENST00000622572.1
ENSG00000232367.5	ENST00000440894.2
ENSG00000233314.6	ENST00000437937.6
ENSG00000274542.1	ENST00000455693.3
ENSG00000262418.5	ENST00000573679.5
ENSG00000229341.2	ENST00000433037.1
ENSG00000263012.1	ENST00000570596.1
ENSG00000262748.1	ENST00000576522.1
ENSG00000275483.4	ENST00000622199.4
ENSG00000276787.1	ENST00000621063.1
ENSG00000276734.4	ENST00000616530.4
ENSG00000274952.5	ENST00000617150.4
ENSG00000278312.1	ENST00000622643.1
ENSG00000235259.8	ENST00000414873.6
ENSG00000272670.3	ENST00000496357.4
ENSG00000277614.1	ENST00000614359.1
ENSG00000236808.6	ENST00000432904.6
ENSG00000277086.3	ENST00000621195.3
ENSG00000275746.1	ENST00000621843.1
ENSG00000242038.5	ENST00000399648.5
ENSG00000276253.1	ENST00000612769.1
ENSG00000274053.4	ENST00000611561.4
ENSG00000276887.4	ENST00000614458.4
ENSG00000235769.8	ENST00000546405.1
ENSG00000279643.3	ENST00000624386.3
ENSG00000276615.2	ENST00000615381.2
ENSG00000278682.4	ENST00000611772.4
ENSG00000234549.8	ENST00000432356.6
ENSG00000223757.8	ENST00000438725.2
ENSG00000282035.1	ENST00000630055.1
ENSG00000278622.4	ENST00000617543.1
ENSG00000278363.1	ENST00000620520.1
ENSG00000241779.6	ENST00000550581.3
ENSG00000234218.9	ENST00000458032.2
ENSG00000280688.1	ENST00000625371.1
ENSG00000226704.6	ENST00000426095.2
ENSG00000281861.1	ENST00000628307.1
ENSG00000206471.10	ENST00000400694.6
ENSG00000277808.1	ENST00000616103.1
ENSG00000278712.4	ENST00000615811.4
ENSG00000238056.9	ENST00000451329.6
ENSG00000206372.11	ENST00000383362.8
ENSG00000276613.4	ENST00000617056.4
ENSG00000274194.4	ENST00000613506.4
ENSG00000225228.2	ENST00000424816.2
ENSG00000273992.4	ENST00000613062.4
ENSG00000223654.3	ENST00000420604.1
ENSG00000230505.4	ENST00000552057.2
ENSG00000277079.3	ENST00000620720.3
ENSG00000273875.1	ENST00000620398.1
ENSG00000231543.9	ENST00000413548.6
ENSG00000235986.9	ENST00000441604.5
ENSG00000230675.9	ENST00000455520.6
ENSG00000206461.4	ENST00000383532.4
ENSG00000227357.2	ENST00000411565.2
ENSG00000276836.4	ENST00000618949.2
ENSG00000277421.3	ENST00000627112.2
ENSG00000233618.1	ENST00000418630.1
ENSG00000277789.4	ENST00000621539.1
ENSG00000273991.4	ENST00000614807.4
ENSG00000278178.2	ENST00000621301.2
ENSG00000275931.4	ENST00000611436.4
ENSG00000278776.1	ENST00000612201.1
ENSG00000275499.2	ENST00000620282.2
ENSG00000274538.2	ENST00000618418.2
ENSG00000230341.8	ENST00000438815.2
ENSG00000259101.1	ENST00000428105.2
ENSG00000230279.8	ENST00000426845.1
ENSG00000235155.4	ENST00000419471.4
ENSG00000206409.8	ENST00000383438.4
ENSG00000278378.4	ENST00000617993.4
ENSG00000224587.9	ENST00000420019.6
ENSG00000274305.4	ENST00000622672.4
ENSG00000206383.8	ENST00000383390.4
ENSG00000276175.4	ENST00000619928.1
ENSG00000275867.3	ENST00000626533.2
ENSG00000276196.1	ENST00000614568.1
ENSG00000273633.1	ENST00000617756.1
ENSG00000277390.1	ENST00000617827.1
ENSG00000230780.8	ENST00000444884.5
ENSG00000276191.4	ENST00000616274.4
ENSG00000275501.4	ENST00000629777.2
ENSG00000223680.10	ENST00000422628.5
ENSG00000278699.4	ENST00000615774.4
ENSG00000228691.6	ENST00000423382.2
ENSG00000230855.3	ENST00000422576.1
ENSG00000227861.9	ENST00000447852.3
ENSG00000215641.8	ENST00000400720.7
ENSG00000233795.6	ENST00000417275.6
ENSG00000275013.4	ENST00000539862.2
ENSG00000276935.4	ENST00000617012.4
ENSG00000274616.4	ENST00000615030.2
ENSG00000227715.11	ENST00000455882.5
ENSG00000278516.1	ENST00000613622.1
ENSG00000229300.9	ENST00000450610.6
ENSG00000277607.4	ENST00000617281.4
ENSG00000278742.3	ENST00000611823.3
ENSG00000206430.8	ENST00000383477.8
ENSG00000242386.8	ENST00000450897.6
ENSG00000278738.5	ENST00000611611.4
ENSG00000274036.5	ENST00000612668.4
ENSG00000227816.4	ENST00000418205.2
ENSG00000230332.8	ENST00000432647.2
ENSG00000226898.2	ENST00000414436.2
ENSG00000276276.4	ENST00000633026.1
ENSG00000237051.8	ENST00000418225.6
ENSG00000239974.6	ENST00000413733.5
ENSG00000276497.3	ENST00000617471.3
ENSG00000231314.7	ENST00000457552.2
ENSG00000276618.4	ENST00000610584.4
ENSG00000235441.5	ENST00000550132.2
ENSG00000275621.3	ENST00000611424.2
ENSG00000274935.5	ENST00000613536.4
ENSG00000235692.8	ENST00000431830.5
ENSG00000226165.9	ENST00000442806.6
ENSG00000226127.7	ENST00000445928.5
ENSG00000206256.14	ENST00000383152.6
ENSG00000275949.5	ENST00000253803.6
ENSG00000276604.1	ENST00000619320.1
ENSG00000278194.2	ENST00000610319.2
ENSG00000274110.4	ENST00000618434.4
ENSG00000255419.7	ENST00000548003.2
ENSG00000280563.1	ENST00000628478.1
ENSG00000282604.1	ENST00000633309.1
ENSG00000206495.12	ENST00000550282.5
ENSG00000204487.8	ENST00000376117.3
ENSG00000239463.7	ENST00000416806.1
ENSG00000273850.3	ENST00000612937.3
ENSG00000274474.3	ENST00000627231.2
ENSG00000276583.4	ENST00000629752.2
ENSG00000275748.4	ENST00000626686.2
ENSG00000229006.7	ENST00000431123.6
ENSG00000277564.4	ENST00000625456.2
ENSG00000231116.9	ENST00000435657.6
ENSG00000275330.4	ENST00000611293.4
ENSG00000282813.1	ENST00000632917.1
ENSG00000278191.4	ENST00000612826.3
ENSG00000226437.10	ENST00000552337.2
ENSG00000224264.9	ENST00000422694.6
ENSG00000273511.4	ENST00000612406.4
ENSG00000278174.3	ENST00000611398.3
ENSG00000275861.4	ENST00000619234.4
ENSG00000274148.5	ENST00000620938.4
ENSG00000277273.5	ENST00000615305.4
ENSG00000230293.11	ENST00000435700.5
ENSG00000229353.10	ENST00000424713.5
ENSG00000273622.1	ENST00000611094.1
ENSG00000223767.5	ENST00000449794.2
ENSG00000274073.1	ENST00000615534.1
ENSG00000281139.1	ENST00000629377.1
ENSG00000277796.2	ENST00000612067.2
ENSG00000206500.9	ENST00000383611.2
ENSG00000280529.2	ENST00000627770.2
ENSG00000275063.1	ENST00000618003.1
ENSG00000277856.1	ENST00000619729.1
ENSG00000231321.9	ENST00000456244.6
ENSG00000278006.2	ENST00000615723.2
ENSG00000277335.4	ENST00000622556.4
ENSG00000282076.1	ENST00000632153.1
ENSG00000228520.3	ENST00000430233.2
ENSG00000224979.6	ENST00000432122.2
ENSG00000226492.7	ENST00000435267.6
ENSG00000277154.4	ENST00000610903.1
ENSG00000229125.8	ENST00000453467.5
ENSG00000280641.2	ENST00000625686.1
ENSG00000275082.4	ENST00000621239.4
ENSG00000235941.5	ENST00000430065.1
ENSG00000275723.4	ENST00000622712.4
ENSG00000206493.7	ENST00000383597.6
ENSG00000278149.1	ENST00000620423.1
ENSG00000206526.2	ENST00000383656.2
ENSG00000206522.1	ENST00000383651.1
ENSG00000235067.10	ENST00000419792.6
ENSG00000276684.4	ENST00000615256.4
ENSG00000275313.5	ENST00000632903.1
ENSG00000224168.9	ENST00000445679.2
ENSG00000228859.2	ENST00000428498.2
ENSG00000276211.4	ENST00000610746.4
ENSG00000254899.1	ENST00000453381.1
ENSG00000277956.4	ENST00000618029.3
ENSG00000240389.5	ENST00000433364.5
ENSG00000276776.4	ENST00000610758.4
ENSG00000278466.3	ENST00000630886.2
ENSG00000275822.4	ENST00000616307.4
ENSG00000273535.4	ENST00000610621.4
ENSG00000274359.1	ENST00000618338.1
ENSG00000229346.8	ENST00000448645.2
ENSG00000243009.6	ENST00000551862.5
ENSG00000278632.5	ENST00000617942.4
ENSG00000237918.9	ENST00000449857.3
ENSG00000274273.1	ENST00000619535.1
ENSG00000233566.1	ENST00000438403.1
ENSG00000278741.4	ENST00000612118.4
ENSG00000282705.1	ENST00000633044.1
ENSG00000277924.5	ENST00000620549.4
ENSG00000226000.4	ENST00000415857.3
ENSG00000263310.5	ENST00000576809.5
ENSG00000278232.4	ENST00000613260.4
ENSG00000226651.6	ENST00000420458.5
ENSG00000278567.2	ENST00000613396.2
ENSG00000277786.4	ENST00000618740.4
ENSG00000224156.10	ENST00000421473.6
ENSG00000273594.4	ENST00000620155.3
ENSG00000276559.2	ENST00000621712.2
ENSG00000277768.2	ENST00000615140.2
ENSG00000278458.4	ENST00000610328.2
ENSG00000274338.2	ENST00000619027.2
ENSG00000281385.2	ENST00000629952.2
ENSG00000277943.4	ENST00000621600.4
ENSG00000236672.6	ENST00000425722.1
ENSG00000277398.5	ENST00000616368.4
ENSG00000277626.1	ENST00000611547.1
ENSG00000276539.4	ENST00000611695.4
ENSG00000274205.4	ENST00000615253.4
ENSG00000225589.9	ENST00000420320.6
ENSG00000274580.4	ENST00000615829.4
ENSG00000273889.2	ENST00000612192.2
ENSG00000242092.8	ENST00000395312.7
ENSG00000277649.2	ENST00000617832.2
ENSG00000277221.2	ENST00000611862.1
ENSG00000276438.3	ENST00000620224.3
ENSG00000226171.6	ENST00000421095.6
ENSG00000224496.7	ENST00000433713.5
ENSG00000235960.9	ENST00000427091.6
ENSG00000206412.6	ENST00000383450.3
ENSG00000278062.2	ENST00000612318.2
ENSG00000278605.4	ENST00000614483.4
ENSG00000282612.1	ENST00000634193.1
ENSG00000275045.4	ENST00000617228.4
ENSG00000278173.4	ENST00000621787.2
ENSG00000282318.1	ENST00000633447.1
ENSG00000274699.4	ENST00000632763.1
ENSG00000273562.4	ENST00000616696.1
ENSG00000282673.1	ENST00000622081.2
ENSG00000276167.1	ENST00000613831.1
ENSG00000278307.3	ENST00000631934.1
ENSG00000238134.8	ENST00000446303.6
ENSG00000278220.2	ENST00000619400.2
ENSG00000278243.2	ENST00000612580.2
ENSG00000273707.4	ENST00000616138.2
ENSG00000275624.4	ENST00000632935.1
ENSG00000275819.4	ENST00000618103.4
ENSG00000273505.1	ENST00000619463.1
ENSG00000274175.1	ENST00000616638.1
ENSG00000273713.2	ENST00000616297.2
ENSG00000230669.6	ENST00000455660.6
ENSG00000274495.1	ENST00000614111.1
ENSG00000276725.4	ENST00000612450.4
ENSG00000276114.2	ENST00000610342.2
ENSG00000275679.4	ENST00000622848.2
ENSG00000206245.11	ENST00000548975.3
ENSG00000273554.4	ENST00000613216.4
ENSG00000274327.1	ENST00000613239.1
ENSG00000278782.1	ENST00000619130.1
ENSG00000277761.1	ENST00000612243.1
ENSG00000275869.1	ENST00000621028.1
ENSG00000277836.1	ENST00000611746.1
ENSG00000274779.4	ENST00000620839.3
ENSG00000275300.4	ENST00000616108.4
ENSG00000282269.1	ENST00000631790.1
ENSG00000282256.1	ENST00000631720.1
ENSG00000276130.4	ENST00000615661.2
ENSG00000277316.2	ENST00000610444.2
ENSG00000277254.1	ENST00000613662.1
ENSG00000226384.10	ENST00000440824.6
ENSG00000274839.5	ENST00000619196.1
ENSG00000282537.1	ENST00000632197.1
ENSG00000277823.5	ENST00000633511.1
ENSG00000275760.4	ENST00000617387.3
ENSG00000277454.2	ENST00000632393.1
ENSG00000232127.2	ENST00000416027.2
ENSG00000277238.2	ENST00000611256.2
ENSG00000276541.2	ENST00000614274.2
ENSG00000278111.4	ENST00000633803.1
ENSG00000275095.2	ENST00000621559.2
ENSG00000277060.4	ENST00000620082.2
ENSG00000274587.5	ENST00000621660.4
ENSG00000282019.1	ENST00000632704.1
ENSG00000225635.7	ENST00000414455.5
ENSG00000206505.13	ENST00000616730.3
ENSG00000275199.4	ENST00000621586.3
ENSG00000282693.1	ENST00000631950.1
ENSG00000278729.1	ENST00000612251.1
ENSG00000229524.10	ENST00000449450.6
ENSG00000282735.1	ENST00000634164.1
ENSG00000235307.12	ENST00000448067.5
ENSG00000274636.2	ENST00000633051.1
ENSG00000172524.12	ENST00000383610.6
ENSG00000233345.9	ENST00000430216.5
ENSG00000274334.1	ENST00000622615.1
ENSG00000277594.2	ENST00000615769.2
ENSG00000096171.14	ENST00000211402.10
ENSG00000274488.4	ENST00000615434.4
ENSG00000235030.3	ENST00000435856.2
ENSG00000234487.11	ENST00000622145.4
ENSG00000278494.2	ENST00000616334.2
ENSG00000223666.2	ENST00000443350.2
ENSG00000227794.5	ENST00000440980.1
ENSG00000278545.4	ENST00000395771.7
ENSG00000234195.4	ENST00000421489.4
ENSG00000278032.2	ENST00000633898.1
ENSG00000275962.4	ENST00000620474.4
ENSG00000227446.2	ENST00000443442.2
ENSG00000277495.4	ENST00000616267.4
ENSG00000278760.4	ENST00000617295.4
ENSG00000251394.6	ENST00000508665.5
ENSG00000276111.3	ENST00000622598.3
ENSG00000204490.3	ENST00000376122.3
ENSG00000234704.9	ENST00000450320.5
ENSG00000234012.9	ENST00000427406.6
ENSG00000223367.6	ENST00000457341.6
ENSG00000276042.4	ENST00000616806.1
ENSG00000234058.6	ENST00000436591.6
ENSG00000274675.4	ENST00000619699.4
ENSG00000228581.9	ENST00000437917.5
ENSG00000275153.4	ENST00000618095.3
ENSG00000236399.7	ENST00000425845.5
ENSG00000235588.8	ENST00000412407.6
ENSG00000227137.8	ENST00000421859.5
ENSG00000233180.3	ENST00000444830.3
ENSG00000228913.2	ENST00000432676.2
ENSG00000274684.4	ENST00000632013.1
ENSG00000232957.11	ENST00000426685.2
ENSG00000277042.2	ENST00000632590.1
ENSG00000275565.4	ENST00000610656.4
ENSG00000227639.1	ENST00000411447.1
ENSG00000281988.1	ENST00000631997.1
ENSG00000282107.1	ENST00000631591.1
ENSG00000237495.9	ENST00000432980.1
ENSG00000233831.4	ENST00000458265.2
ENSG00000274671.4	ENST00000622835.4
ENSG00000240957.1	ENST00000453044.2
ENSG00000277936.4	ENST00000621878.4
ENSG00000231002.7	ENST00000415923.6
ENSG00000228080.10	ENST00000419393.6
ENSG00000226347.4	ENST00000457762.3
ENSG00000275566.4	ENST00000613612.4
ENSG00000206433.10	ENST00000383486.6
ENSG00000236221.9	ENST00000451159.1
ENSG00000274829.4	ENST00000615183.4
ENSG00000236693.11	ENST00000411749.6
ENSG00000276349.4	ENST00000617279.3
ENSG00000234794.9	ENST00000411524.6
ENSG00000274081.4	ENST00000620341.4
ENSG00000232839.10	ENST00000548002.1
ENSG00000234475.5	ENST00000433487.1
ENSG00000276870.2	ENST00000621727.2
ENSG00000242361.7	ENST00000433630.1
ENSG00000226882.9	ENST00000417834.5
ENSG00000274384.4	ENST00000621826.1
ENSG00000276187.4	ENST00000616801.4
ENSG00000226187.8	ENST00000469626.5
ENSG00000230685.6	ENST00000447369.5
ENSG00000273873.4	ENST00000617085.4
ENSG00000275368.2	ENST00000610291.2
ENSG00000278488.2	ENST00000621955.1
ENSG00000276053.4	ENST00000619717.4
ENSG00000276709.4	ENST00000614060.4
ENSG00000278749.1	ENST00000533508.2
ENSG00000206403.11	ENST00000446529.6
ENSG00000235443.6	ENST00000443494.6
ENSG00000277585.5	ENST00000626947.2
ENSG00000273814.4	ENST00000615870.4
ENSG00000206517.12	ENST00000400715.5
ENSG00000231608.9	ENST00000550212.1
